Incident Reported Year,Neighbourhood Description (Occurrence),Incident Reported Quarter,Incident Reported Month,Assault,Break and Enter,Homicide,Robbery,Sexual Assaults,Theft From Vehicle,Theft Of Vehicle,Theft Over $5000
2015,WHITE INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WHITE INDUSTRIAL,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,WHITE INDUSTRIAL,Q4,12,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2015,WILD ROSE,Q1,1,3.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2015,WILD ROSE,Q1,2,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0
2015,WILD ROSE,Q1,3,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0
2015,WILD ROSE,Q2,4,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2015,WILD ROSE,Q2,5,3.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0
2015,WILD ROSE,Q2,6,1.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
2015,WILD ROSE,Q3,7,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0
2015,WILD ROSE,Q3,8,1.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0
2015,WILD ROSE,Q3,9,4.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0
2015,WILD ROSE,Q4,10,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WILD ROSE,Q4,11,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0
2015,WILD ROSE,Q4,12,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q1,2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2015,WILSON INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WILSON INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q3,7,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
2015,WILSON INDUSTRIAL,Q3,8,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q3,9,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2015,WILSON INDUSTRIAL,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2015,WILSON INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,WINDERMERE,Q1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDERMERE,Q1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,WINDERMERE,Q1,3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2015,WINDERMERE,Q2,4,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,WINDERMERE,Q2,5,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0
2015,WINDERMERE,Q2,6,1.0,5.0,0.0,0.0,0.0,5.0,4.0,1.0
2015,WINDERMERE,Q3,7,3.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0
2015,WINDERMERE,Q3,8,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WINDERMERE,Q3,9,6.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0
2015,WINDERMERE,Q4,10,1.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0
2015,WINDERMERE,Q4,11,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0
2015,WINDERMERE,Q4,12,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,WINDSOR PARK,Q1,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDSOR PARK,Q1,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDSOR PARK,Q2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDSOR PARK,Q2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDSOR PARK,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,WINDSOR PARK,Q3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,WINDSOR PARK,Q3,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINDSOR PARK,Q4,10,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q1,1,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q1,2,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q2,4,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q2,5,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q2,6,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q3,7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q3,8,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q3,9,1.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q4,10,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q4,11,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0
2015,WINTERBURN INDUSTRIAL AREA EAST,Q4,12,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q1,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q1,2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q1,3,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q2,4,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q2,5,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q3,7,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q3,8,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q3,9,0.0,6.0,0.0,0.0,0.0,5.0,2.0,1.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q4,10,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,WINTERBURN INDUSTRIAL AREA WEST,Q4,12,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0
2015,WOODCROFT,Q1,1,5.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0
2015,WOODCROFT,Q1,2,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
2015,WOODCROFT,Q1,3,6.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0
2015,WOODCROFT,Q2,4,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2015,WOODCROFT,Q2,5,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2015,WOODCROFT,Q2,6,5.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0
2015,WOODCROFT,Q3,7,3.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
2015,WOODCROFT,Q3,8,2.0,8.0,0.0,2.0,0.0,2.0,1.0,0.0
2015,WOODCROFT,Q3,9,2.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0
2015,WOODCROFT,Q4,10,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
2015,WOODCROFT,Q4,11,2.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0
2015,WOODCROFT,Q4,12,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q1,1,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q1,2,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q1,3,1.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0
2015,YELLOWHEAD CORRIDOR EAST,Q2,4,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q2,5,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2015,YELLOWHEAD CORRIDOR EAST,Q3,7,1.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q3,8,0.0,8.0,0.0,1.0,0.0,4.0,1.0,1.0
2015,YELLOWHEAD CORRIDOR EAST,Q3,9,0.0,4.0,0.0,1.0,0.0,4.0,2.0,1.0
2015,YELLOWHEAD CORRIDOR EAST,Q4,10,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q4,11,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0
2015,YELLOWHEAD CORRIDOR EAST,Q4,12,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0
2015,YELLOWHEAD CORRIDOR WEST,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2015,YELLOWHEAD CORRIDOR WEST,Q2,6,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,YELLOWHEAD CORRIDOR WEST,Q4,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,YORK,Q1,1,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2015,YORK,Q1,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2015,YORK,Q1,3,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0
2015,YORK,Q2,4,1.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,YORK,Q2,5,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0
2015,YORK,Q2,6,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
2015,YORK,Q3,7,1.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0
2015,YORK,Q3,8,1.0,4.0,0.0,1.0,0.0,8.0,2.0,0.0
2015,YORK,Q3,9,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2015,YORK,Q4,10,3.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0
2015,YORK,Q4,11,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
2015,YORK,Q4,12,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,YOUNGSTOWN INDUSTRIAL,Q2,4,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q2,5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q3,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q4,11,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,YOUNGSTOWN INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ABBOTTSFIELD,Q1,1,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2016,ABBOTTSFIELD,Q1,2,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0
2016,ABBOTTSFIELD,Q1,3,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
2016,ABBOTTSFIELD,Q2,4,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016,ABBOTTSFIELD,Q2,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ABBOTTSFIELD,Q2,6,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,ALBANY,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2016,ALBANY,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALBANY,Q1,3,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0
2016,ALBANY,Q2,4,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALBANY,Q2,5,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
2016,ALBANY,Q2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALBERTA AVENUE,Q1,1,12.0,13.0,0.0,3.0,1.0,11.0,9.0,1.0
2016,ALBERTA AVENUE,Q1,2,7.0,8.0,0.0,1.0,0.0,24.0,3.0,0.0
2016,ALBERTA AVENUE,Q1,3,10.0,11.0,0.0,0.0,0.0,8.0,4.0,0.0
2016,ALBERTA AVENUE,Q2,4,14.0,7.0,1.0,4.0,1.0,18.0,8.0,0.0
2016,ALBERTA AVENUE,Q2,5,16.0,16.0,0.0,4.0,1.0,16.0,9.0,0.0
2016,ALBERTA AVENUE,Q2,6,7.0,8.0,0.0,3.0,0.0,8.0,13.0,0.0
2016,ALBERTA PARK INDUSTRIAL,Q1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALBERTA PARK INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
2016,ALBERTA PARK INDUSTRIAL,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,ALBERTA PARK INDUSTRIAL,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,ALBERTA PARK INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
2016,ALDERGROVE,Q1,1,4.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0
2016,ALDERGROVE,Q1,2,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0
2016,ALDERGROVE,Q1,3,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
2016,ALDERGROVE,Q2,4,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0
2016,ALDERGROVE,Q2,5,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
2016,ALDERGROVE,Q2,6,1.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0
2016,ALLARD,Q1,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALLARD,Q1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,ALLARD,Q1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,ALLARD,Q2,4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ALLARD,Q2,5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ALLARD,Q2,6,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ALLENDALE,Q1,1,1.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0
2016,ALLENDALE,Q1,2,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0
2016,ALLENDALE,Q1,3,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0
2016,ALLENDALE,Q2,4,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
2016,ALLENDALE,Q2,5,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
2016,ALLENDALE,Q2,6,3.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0
2016,AMBLESIDE,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,AMBLESIDE,Q1,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,AMBLESIDE,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,AMBLESIDE,Q2,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2016,AMBLESIDE,Q2,5,0.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0
2016,AMBLESIDE,Q2,6,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ANTHONY HENDAY,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ANTHONY HENDAY,Q2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,ANTHONY HENDAY BIG LAKE,Q2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY BIG LAKE,Q2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ANTHONY HENDAY ENERGY PARK,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,ANTHONY HENDAY RAMPART,Q1,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ANTHONY HENDAY RAMPART,Q1,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY RAMPART,Q2,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY RAMPART,Q2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY RAMPART,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY SOUTH,Q2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2016,ANTHONY HENDAY SOUTH EAST,Q1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY SOUTH EAST,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,ANTHONY HENDAY SOUTH EAST,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2016,ANTHONY HENDAY SOUTH EAST,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ANTHONY HENDAY SOUTH WEST,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ARGYLL,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ARGYLL,Q1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,ARGYLL,Q2,4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2016,ARGYLL,Q2,5,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q1,2,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q1,3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q2,5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ARMSTRONG INDUSTRIAL,Q2,6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
2016,ASPEN GARDENS,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,ASPEN GARDENS,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ASPEN GARDENS,Q1,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2016,ASPEN GARDENS,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,ASPEN GARDENS,Q2,6,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ATHLONE,Q1,1,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
2016,ATHLONE,Q1,2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,ATHLONE,Q1,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,ATHLONE,Q2,4,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0
2016,ATHLONE,Q2,5,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0
2016,ATHLONE,Q2,6,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0
2016,AVONMORE,Q1,1,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
2016,AVONMORE,Q1,2,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0
2016,AVONMORE,Q1,3,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,AVONMORE,Q2,4,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,AVONMORE,Q2,5,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0
2016,AVONMORE,Q2,6,0.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0
2016,BALWIN,Q1,1,9.0,5.0,0.0,2.0,0.0,8.0,7.0,0.0
2016,BALWIN,Q1,2,3.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0
2016,BALWIN,Q1,3,1.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0
2016,BALWIN,Q2,4,5.0,4.0,0.0,1.0,1.0,4.0,7.0,0.0
2016,BALWIN,Q2,5,7.0,5.0,0.0,0.0,1.0,8.0,6.0,0.0
2016,BALWIN,Q2,6,3.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0
2016,BANNERMAN,Q1,1,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
2016,BANNERMAN,Q1,2,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
2016,BANNERMAN,Q1,3,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
2016,BANNERMAN,Q2,4,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0
2016,BANNERMAN,Q2,5,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,BANNERMAN,Q2,6,0.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0
2016,BARANOW,Q1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,BARANOW,Q1,2,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0
2016,BARANOW,Q1,3,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0
2016,BARANOW,Q2,4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2016,BARANOW,Q2,5,1.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0
2016,BARANOW,Q2,6,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,BATURYN,Q1,1,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,BATURYN,Q1,2,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
2016,BATURYN,Q1,3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2016,BATURYN,Q2,4,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
2016,BATURYN,Q2,5,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0
2016,BATURYN,Q2,6,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0
2016,BEACON HEIGHTS,Q1,1,2.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0
2016,BEACON HEIGHTS,Q1,2,5.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0
2016,BEACON HEIGHTS,Q1,3,3.0,2.0,1.0,2.0,0.0,4.0,7.0,1.0
2016,BEACON HEIGHTS,Q2,4,5.0,2.0,0.0,2.0,0.0,2.0,6.0,1.0
2016,BEACON HEIGHTS,Q2,5,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2016,BEACON HEIGHTS,Q2,6,2.0,4.0,0.0,0.0,1.0,8.0,7.0,0.0
2016,BEARSPAW,Q1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,BEARSPAW,Q1,3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
2016,BEAUMARIS,Q1,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2016,BEAUMARIS,Q1,2,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
2016,BEAUMARIS,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2016,BEAUMARIS,Q2,4,1.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
2016,BEAUMARIS,Q2,5,2.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0
2016,BEAUMARIS,Q2,6,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0
2016,BELGRAVIA,Q1,1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,BELGRAVIA,Q1,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2016,BELGRAVIA,Q1,3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BELGRAVIA,Q2,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,BELGRAVIA,Q2,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,BELGRAVIA,Q2,6,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0
2016,BELLE RIVE,Q1,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,BELLE RIVE,Q1,2,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
2016,BELLE RIVE,Q2,4,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
2016,BELLE RIVE,Q2,5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2016,BELLE RIVE,Q2,6,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0
2016,BELLEVUE,Q1,1,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
2016,BELLEVUE,Q1,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2016,BELLEVUE,Q1,3,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
