neighbourhood_area,neighbourhood,neighbourhood_id,adjacent,adjacent_id
0.926198949,Sherbrooke,3410,Hagmann Estate Industrial,3220
0.926198949,Sherbrooke,3410,Inglewood,3240
0.926198949,Sherbrooke,3410,Prince Charles,3350
0.926198949,Sherbrooke,3410,Woodcroft,3450
0.44069687,Sherwood,4500,Crestwood,3140
0.44069687,Sherwood,4500,Glenwood,4180
0.44069687,Sherwood,4500,Jasper Park,4230
0.44069687,Sherwood,4500,Meadowlark Park,4310
0.44069687,Sherwood,4500,Parkview,3330
0.44069687,Sherwood,4500,West Jasper Place,4580
0.503619373,Sifton Park,2710,Clareview Town Centre,2145
0.503619373,Sifton Park,2710,Homesteader,2350
0.503619373,Sifton Park,2710,Kennedale Industrial,2380
2.161978601,Silver Berry,6442,Bisset,6030
2.161978601,Silver Berry,6442,Daly Grove,6150
2.161978601,Silver Berry,6442,Laurel,6444
2.161978601,Silver Berry,6442,Meadows Area,6440
2.161978601,Silver Berry,6442,Minchau,6530
2.161978601,Silver Berry,6442,Tamarack,6443
2.161978601,Silver Berry,6442,Wild Rose,6790
0.617911318,Skyrattler,5460,Blue Quill,5060
0.617911318,Skyrattler,5460,Blue Quill Estates,5070
0.617911318,Skyrattler,5460,Ermineskin,5180
0.617911318,Skyrattler,5460,Keheewin,5250
1.40199579,South Edmonton Common,6195,Anthony Henday South,4014
1.40199579,South Edmonton Common,6195,Anthony Henday South East,6665
1.40199579,South Edmonton Common,6195,Bearspaw,5030
1.40199579,South Edmonton Common,6195,Ermineskin,5180
1.40199579,South Edmonton Common,6195,Keheewin,5250
1.40199579,South Edmonton Common,6195,Parsons Industrial,6570
1.744150614,South Terwillegar,5642,Mactaggart,5477
1.744150614,South Terwillegar,5642,Magrath Heights,5476
1.744150614,South Terwillegar,5642,Terwillegar Towne,5640
6.999989028,Southeast Industrial,6690,Jackson Heights,6330
6.999989028,Southeast Industrial,6690,Larkspur,6390
6.999989028,Southeast Industrial,6690,Maple Ridge,6410
6.999989028,Southeast Industrial,6690,Pylypow Industrial,6590
6.999989028,Southeast Industrial,6690,Weir Industrial,6780
1.214704565,Spruce Avenue,1230,Alberta Avenue,1010
1.214704565,Spruce Avenue,1230,Central McDougall,1030
1.214704565,Spruce Avenue,1230,Edmonton Municipal Airport,1110
1.214704565,Spruce Avenue,1230,McCauley,1140
1.214704565,Spruce Avenue,1230,Prince Rupert,1170
1.214704565,Spruce Avenue,1230,Westwood,1250
1.422534918,Starling,4474,Anthony Henday Big Lake,4018
1.422534918,Starling,4474,Rural West Big Lake,4470
1.422534918,Starling,4474,Trumpeter Area,4471
0.919831586,Steinhauer,5470,Calgary Trail South,5120
0.919831586,Steinhauer,5470,Duggan,5160
0.919831586,Steinhauer,5470,Ermineskin,5180
0.919831586,Steinhauer,5470,Greenfield,5220
0.919831586,Steinhauer,5470,Sweet Grass,5490
0.645861456,Stone Industrial,4510,Britannia Youngstown,4060
0.645861456,Stone Industrial,4510,Glenwood,4180
0.645861456,Stone Industrial,4510,McNamara Industrial,4300
0.645861456,Stone Industrial,4510,Morin Industrial,4340
0.645861456,Stone Industrial,4510,Place LaRue,4400
0.645861456,Stone Industrial,4510,Wilson Industrial,4640
0.645861456,Stone Industrial,4510,Youngstown Industrial,4660
1.568907301,Strathcona,5480,CPR Irvine,6110
1.568907301,Strathcona,5480,Garneau,5200
1.568907301,Strathcona,5480,Mill Creek Ravine South,6492
1.568907301,Strathcona,5480,Queen Alexandra,5330
1.568907301,Strathcona,5480,Ritchie,6610
1.568907301,Strathcona,5480,River Valley Walterdale,5390
1.568907301,Strathcona,5480,Strathcona Junction,5151
2.67695603,Strathcona Industrial Park,6700,Calgary Trail North,5110
2.67695603,Strathcona Industrial Park,6700,Calgary Trail South,5120
2.67695603,Strathcona Industrial Park,6700,McIntyre Industrial,6430
2.67695603,Strathcona Industrial Park,6700,Papaschase Industrial,6560
2.67695603,Strathcona Industrial Park,6700,Parsons Industrial,6570
2.67695603,Strathcona Industrial Park,6700,Richfield,6600
2.67695603,Strathcona Industrial Park,6700,Tipaskan,6750
2.67695603,Strathcona Industrial Park,6700,Tweddle Place,6760
0.586610398,Strathcona Junction,5151,Allendale,5010
0.586610398,Strathcona Junction,5151,Calgary Trail North,5110
0.586610398,Strathcona Junction,5151,Coronet Industrial,6100
0.586610398,Strathcona Junction,5151,CPR Irvine,6110
0.586610398,Strathcona Junction,5151,Queen Alexandra,5330
0.586610398,Strathcona Junction,5151,Strathcona,5480
0.786271092,Strathearn,6710,Bonnie Doon,6040
0.786271092,Strathearn,6710,Cloverdale,6070
0.786271092,Strathearn,6710,Holyrood,6310
0.786271092,Strathearn,6710,Idylwylde,6320
0.983507811,Suder Greens,4730,Breckenridge Greens,4700
0.983507811,Suder Greens,4730,Potter Greens,4710
1.100465963,Summerlea,4520,Aldergrove,4020
1.100465963,Summerlea,4520,Belmead,4040
1.100465963,Summerlea,4520,Elmwood,4140
1.100465963,Summerlea,4520,Glenwood,4180
1.100465963,Summerlea,4520,La Perle,4240
1.100465963,Summerlea,4520,Terra Losa,4540
3.911019629,Summerside,6213,Charlesworth,6661
3.911019629,Summerside,6213,Ellerslie,6211
3.911019629,Summerside,6213,Ellerslie Industrial,6214
3.911019629,Summerside,6213,Rural South East,6660
3.911019629,Summerside,6213,The Orchards At Ellerslie,6216
3.911019629,Summerside,6213,Walker,6662
0.675263163,Sunwapta Industrial,4530,Morin Industrial,4340
0.675263163,Sunwapta Industrial,4530,Poundmaker Industrial,4410
0.675263163,Sunwapta Industrial,4530,Wilson Industrial,4640
0.917072494,Sweet Grass,5490,Blue Quill Estates,5070
0.917072494,Sweet Grass,5490,Duggan,5160
0.917072494,Sweet Grass,5490,Ermineskin,5180
0.917072494,Sweet Grass,5490,Greenfield,5220
0.917072494,Sweet Grass,5490,Steinhauer,5470
2.561403711,Tamarack,6443,Larkspur,6390
2.561403711,Tamarack,6443,Laurel,6444
2.561403711,Tamarack,6443,Silver Berry,6442
2.561403711,Tamarack,6443,Wild Rose,6790
0.664650395,Tawa,6720,Hillview,6300
0.664650395,Tawa,6720,Kameyosek,6340
0.664650395,Tawa,6720,Lee Ridge,6400
0.664650395,Tawa,6720,Mill Woods Park,6510
0.664650395,Tawa,6720,Mill Woods Town Centre,6520
0.664650395,Tawa,6720,Minchau,6530
0.664650395,Tawa,6720,Weinlos,6770
0.761298589,Terra Losa,4540,Belmead,4040
0.761298589,Terra Losa,4540,Glenwood,4180
0.761298589,Terra Losa,4540,La Perle,4240
0.761298589,Terra Losa,4540,Place LaRue,4400
0.761298589,Terra Losa,4540,Summerlea,4520
0.761298589,Terra Losa,4540,West Meadowlark Park,4590
0.759785567,Terrace Heights,6730,Forest Heights,6230
0.759785567,Terrace Heights,6730,Holyrood,6310
1.86954208,Terwillegar Towne,5640,Haddow,5610
1.86954208,Terwillegar Towne,5640,Hodgson,5620
1.86954208,Terwillegar Towne,5640,Leger,5630
1.86954208,Terwillegar Towne,5640,Mactaggart,5477
1.86954208,Terwillegar Towne,5640,Magrath Heights,5476
1.86954208,Terwillegar Towne,5640,South Terwillegar,5642
2.943196454,The Hamptons,4461,Anthony Henday South West,4012
2.943196454,The Hamptons,4461,Glastonbury,4720
2.943196454,The Hamptons,4461,Granville,4551
2.5374283,The Orchards At Ellerslie,6216,Ellerslie Industrial,6214
2.5374283,The Orchards At Ellerslie,6216,Rural South East,6660
2.5374283,The Orchards At Ellerslie,6216,Summerside,6213
2.5374283,The Orchards At Ellerslie,6216,Walker,6662
0.898130392,Thorncliff,4560,Aldergrove,4020
0.898130392,Thorncliff,4560,Callingwood North,4070
0.898130392,Thorncliff,4560,Elmwood,4140
0.898130392,Thorncliff,4560,Lymburn,4270
0.898130392,Thorncliff,4560,West Meadowlark Park,4590
0.898130392,Thorncliff,4560,Westridge,4610
0.80429214,Tipaskan,6750,Kameyosek,6340
0.80429214,Tipaskan,6750,Lee Ridge,6400
0.80429214,Tipaskan,6750,Meyonohk,6470
0.80429214,Tipaskan,6750,Mill Woods Park,6510
0.80429214,Tipaskan,6750,Parsons Industrial,6570
0.80429214,Tipaskan,6750,Richfield,6600
0.80429214,Tipaskan,6750,Strathcona Industrial Park,6700
2.28718897,Trumpeter Area,4471,Hawks Ridge,4473
2.28718897,Trumpeter Area,4471,Starling,4474
1.119256262,Tweddle Place,6760,Lee Ridge,6400
1.119256262,Tweddle Place,6760,McIntyre Industrial,6430
1.119256262,Tweddle Place,6760,Michaels Park,6480
1.119256262,Tweddle Place,6760,Papaschase Industrial,6560
1.119256262,Tweddle Place,6760,Richfield,6600
1.119256262,Tweddle Place,6760,Strathcona Industrial Park,6700
1.195997288,University of Alberta,5520,Belgravia,5040
1.195997288,University of Alberta,5520,Garneau,5200
1.195997288,University of Alberta,5520,McKernan,5290
1.195997288,University of Alberta,5520,River Valley Mayfair,5370
1.195997288,University of Alberta,5520,River Valley Walterdale,5390
1.195997288,University of Alberta,5520,Windsor Park,5580
2.975899046,University of Alberta Farm,5530,Belgravia,5040
2.975899046,University of Alberta Farm,5530,Grandview Heights,5210
2.975899046,University of Alberta Farm,5530,Lansdowne,5260
2.975899046,University of Alberta Farm,5530,Lendrum Place,5270
2.975899046,University of Alberta Farm,5530,Malmo Plains,5280
2.975899046,University of Alberta Farm,5530,McKernan,5290
2.975899046,University of Alberta Farm,5530,Parkallen,5310
0.507584423,Virginia Park,1240,Cromdale,1070
0.507584423,Virginia Park,1240,River Valley Highlands,2640
0.507584423,Virginia Park,1240,River Valley Kinnaird,1190
2.634169788,Walker,6662,Charlesworth,6661
2.634169788,Walker,6662,Ellerslie,6211
2.634169788,Walker,6662,Rural South East,6660
2.634169788,Walker,6662,Summerside,6213
2.634169788,Walker,6662,The Orchards At Ellerslie,6216
0.708629281,Wedgewood Heights,4570,Anthony Henday South West,4012
0.708629281,Wedgewood Heights,4570,Dechene,4110
0.708629281,Wedgewood Heights,4570,Donsdale,4120
0.708629281,Wedgewood Heights,4570,Jamieson Place,4220
0.708629281,Wedgewood Heights,4570,River Valley Cameron,4467
0.916813824,Weinlos,6770,Bisset,6030
0.916813824,Weinlos,6770,Daly Grove,6150
0.916813824,Weinlos,6770,Hillview,6300
0.916813824,Weinlos,6770,Meyokumin,6460
0.916813824,Weinlos,6770,Mill Woods Town Centre,6520
0.916813824,Weinlos,6770,Minchau,6530
0.916813824,Weinlos,6770,Pollard Meadows,6580
0.916813824,Weinlos,6770,Tawa,6720
1.634341214,Weir Industrial,6780,Davies Industrial East,6160
1.634341214,Weir Industrial,6780,Gainer Industrial,6250
1.634341214,Weir Industrial,6780,Morris Industrial,6540
1.634341214,Weir Industrial,6780,Roper Industrial,6640
1.634341214,Weir Industrial,6780,Southeast Industrial,6690
1.219223017,Wellington,3430,Baranow,3020
1.219223017,Wellington,3430,Calder,3070
1.219223017,Wellington,3430,Kensington,3250
1.219223017,Wellington,3430,McArthur Industrial,3290
0.890709249,West Jasper Place,4580,Britannia Youngstown,4060
0.890709249,West Jasper Place,4580,Canora,4090
0.890709249,West Jasper Place,4580,Crestwood,3140
0.890709249,West Jasper Place,4580,Glenwood,4180
0.890709249,West Jasper Place,4580,Grovenor,3210
0.890709249,West Jasper Place,4580,Meadowlark Park,4310
0.890709249,West Jasper Place,4580,Parkview,3330
0.890709249,West Jasper Place,4580,River Valley Capitol Hill,3380
0.890709249,West Jasper Place,4580,Sherwood,4500
1.117036551,West Meadowlark Park,4590,Elmwood,4140
1.117036551,West Meadowlark Park,4590,Glenwood,4180
1.117036551,West Meadowlark Park,4590,Meadowlark Park,4310
1.117036551,West Meadowlark Park,4590,Terra Losa,4540
1.117036551,West Meadowlark Park,4590,Thorncliff,4560
0.624060592,West Sheffield Industrial,4600,Alberta Park Industrial,4010
0.624060592,West Sheffield Industrial,4600,Armstrong Industrial,4030
0.624060592,West Sheffield Industrial,4600,McNamara Industrial,4300
0.624060592,West Sheffield Industrial,4600,Norwester Industrial,4350
0.624060592,West Sheffield Industrial,4600,Youngstown Industrial,4660
1.165427598,Westbrook Estates,5540,Greenfield,5220
1.864284411,Westmount,3440,Glenora,3200
1.864284411,Westmount,3440,Inglewood,3240
1.864284411,Westmount,3440,North Glenora,3310
1.864284411,Westmount,3440,Oliver,1150
1.864284411,Westmount,3440,Prince Rupert,1170
1.864284411,Westmount,3440,Queen Mary Park,1180
1.864284411,Westmount,3440,Woodcroft,3450
0.736709822,Westridge,4610,Callingwood North,4070
0.736709822,Westridge,4610,Callingwood South,4080
0.736709822,Westridge,4610,Elmwood,4140
0.736709822,Westridge,4610,Thorncliff,4560
0.925794461,Westview Village,4620,Winterburn Industrial Area East,4650
0.983008029,Westwood,1250,Alberta Avenue,1010
0.983008029,Westwood,1250,Delton,1080
0.983008029,Westwood,1250,Edmonton Municipal Airport,1110
0.983008029,Westwood,1250,Spruce Avenue,1230
0.983008029,Westwood,1250,Yellowhead Corridor East,1270
0.983008029,Westwood,1250,Yellowhead Corridor West,1280
1.92572739,White Industrial,4630,Anthony Henday Big Lake,4018
1.92572739,White Industrial,4630,Edmiston Industrial,4130
1.92572739,White Industrial,4630,Kinokamau Plains Area,4475
1.92572739,White Industrial,4630,Poundmaker Industrial,4410
1.92572739,White Industrial,4630,Wilson Industrial,4640
0.752651077,Whitemud Creek Ravine North,5550,Brookside,5090
0.752651077,Whitemud Creek Ravine North,5550,Whitemud Creek Ravine South,5560
2.220311065,Whitemud Creek Ravine South,5560,Blue Quill,5060
2.220311065,Whitemud Creek Ravine South,5560,Blue Quill Estates,5070
2.220311065,Whitemud Creek Ravine South,5560,Bulyea Heights,5100
2.220311065,Whitemud Creek Ravine South,5560,Hodgson,5620
2.220311065,Whitemud Creek Ravine South,5560,Lansdowne,5260
2.220311065,Whitemud Creek Ravine South,5560,Malmo Plains,5280
2.220311065,Whitemud Creek Ravine South,5560,Whitemud Creek Ravine North,5550
1.635798353,Whitemud Creek Ravine Twin Brooks,5565,Magrath Heights,5476
1.772289991,Wild Rose,6790,Larkspur,6390
1.772289991,Wild Rose,6790,Silver Berry,6442
1.772289991,Wild Rose,6790,Tamarack,6443
0.996486221,Wilson Industrial,4640,Armstrong Industrial,4030
0.996486221,Wilson Industrial,4640,Edmiston Industrial,4130
0.996486221,Wilson Industrial,4640,Morin Industrial,4340
0.996486221,Wilson Industrial,4640,Poundmaker Industrial,4410
0.996486221,Wilson Industrial,4640,Stone Industrial,4510
0.996486221,Wilson Industrial,4640,Sunwapta Industrial,4530
0.996486221,Wilson Industrial,4640,White Industrial,4630
4.766389076,Windermere,5570,Ambleside,5505
4.766389076,Windermere,5570,Glenridding Area,5577
3.713254334,Windermere Area,5575,Glenridding Area,5577
3.713254334,Windermere Area,5575,Riverview Area,4463
0.7580138,Windsor Park,5580,Belgravia,5040
0.7580138,Windsor Park,5580,River Valley Walterdale,5390
0.7580138,Windsor Park,5580,University of Alberta,5520
5.66486911,Winterburn Industrial Area East,4650,Anthony Henday Big Lake,4018
5.66486911,Winterburn Industrial Area East,4650,Rural West Big Lake,4470
5.66486911,Winterburn Industrial Area East,4650,Secord,4487
5.66486911,Winterburn Industrial Area East,4650,Westview Village,4620
4.348392387,Winterburn Industrial Area West,4670,Lewis Farms Industrial,4485
4.348392387,Winterburn Industrial Area West,4670,Secord,4487
1.291675612,Woodcroft,3450,Dominion Industrial,3160
1.291675612,Woodcroft,3450,Dovercourt,3170
1.291675612,Woodcroft,3450,Huff Bremner Estate Industrial,3230
1.291675612,Woodcroft,3450,Inglewood,3240
1.291675612,Woodcroft,3450,McQueen,3300
1.291675612,Woodcroft,3450,North Glenora,3310
1.291675612,Woodcroft,3450,Sherbrooke,3410
1.291675612,Woodcroft,3450,Westmount,3440
1.430509654,Yellowhead Corridor East,1270,Belvedere,2080
1.430509654,Yellowhead Corridor East,1270,Elmwood Park,1130
1.430509654,Yellowhead Corridor East,1270,Killarney,2420
1.430509654,Yellowhead Corridor East,1270,Lauderdale,3260
1.430509654,Yellowhead Corridor East,1270,Westwood,1250
1.430509654,Yellowhead Corridor East,1270,Yellowhead Corridor West,1280
1.164864896,Yellowhead Corridor West,1280,Delton,1080
1.164864896,Yellowhead Corridor West,1280,Edmonton Municipal Airport,1110
1.164864896,Yellowhead Corridor West,1280,Killarney,2420
1.164864896,Yellowhead Corridor West,1280,Lauderdale,3260
1.164864896,Yellowhead Corridor West,1280,Prince Charles,3350
1.164864896,Yellowhead Corridor West,1280,Westwood,1250
1.164864896,Yellowhead Corridor West,1280,Yellowhead Corridor East,1270
1.188834252,York,2720,Belvedere,2080
1.188834252,York,2720,Casselman,2130
1.188834252,York,2720,Clareview Town Centre,2145
1.188834252,York,2720,Delwood,2230
1.188834252,York,2720,Kildare,2400
1.188834252,York,2720,Kilkenny,2410
1.188834252,York,2720,McLeod,2530
1.188834252,York,2720,Miller,2541
0.483841105,Youngstown Industrial,4660,Stone Industrial,4510
0.483841105,Youngstown Industrial,4660,West Sheffield Industrial,4600
