WARD,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 4,2350,HOMESTEADER,51,32,25
Ward 4,2350,HOMESTEADER,52,18,14
Ward 4,2350,HOMESTEADER,53,14,16
Ward 4,2350,HOMESTEADER,54,22,18
Ward 4,2350,HOMESTEADER,55,13,16
Ward 4,2350,HOMESTEADER,56,24,21
Ward 4,2350,HOMESTEADER,57,20,23
Ward 4,2350,HOMESTEADER,58,16,16
Ward 4,2350,HOMESTEADER,59,15,9
Ward 4,2350,HOMESTEADER,60,21,15
Ward 4,2350,HOMESTEADER,61,19,18
Ward 4,2350,HOMESTEADER,62,19,10
Ward 4,2350,HOMESTEADER,63,17,16
Ward 4,2350,HOMESTEADER,64,13,14
Ward 4,2350,HOMESTEADER,65,18,9
Ward 4,2350,HOMESTEADER,66,11,11
Ward 4,2350,HOMESTEADER,67,16,10
Ward 4,2350,HOMESTEADER,68,15,14
Ward 4,2350,HOMESTEADER,69,13,11
Ward 4,2350,HOMESTEADER,70,7,11
Ward 4,2350,HOMESTEADER,71,12,9
Ward 4,2350,HOMESTEADER,72,9,5
Ward 4,2350,HOMESTEADER,73,7,9
Ward 4,2350,HOMESTEADER,74,3,13
Ward 4,2350,HOMESTEADER,75,6,3
Ward 4,2350,HOMESTEADER,76,1,4
Ward 4,2350,HOMESTEADER,77,4,6
Ward 4,2350,HOMESTEADER,78,3,4
Ward 4,2350,HOMESTEADER,79,1,4
Ward 4,2350,HOMESTEADER,80,4,2
Ward 4,2350,HOMESTEADER,81,3,3
Ward 4,2350,HOMESTEADER,82,3,2
Ward 4,2350,HOMESTEADER,83,1,1
Ward 4,2350,HOMESTEADER,84,3,1
Ward 4,2350,HOMESTEADER,85+,1,3
Ward 4,2350,HOMESTEADER,No Response,159,206
Ward 4,2380,KENNEDALE INDUSTRIAL,0,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,1,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,2,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,3,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,4,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,5,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,6,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,7,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,8,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,9,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,10,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,11,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,12,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,13,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,14,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,15,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,16,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,17,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,18,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,19,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,20,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,21,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,22,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,23,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,24,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,25,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,26,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,27,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,28,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,29,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,30,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,31,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,32,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,33,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,34,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,35,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,36,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,37,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,38,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,39,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,40,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,41,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,42,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,43,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,44,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,45,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,46,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,47,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,48,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,49,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,50,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,51,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,52,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,53,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,54,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,55,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,56,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,57,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,58,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,59,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,60,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,61,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,62,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,63,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,64,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,65,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,66,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,67,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,68,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,69,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,70,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,71,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,72,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,73,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,74,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,75,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,76,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,77,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,78,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,79,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,80,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,81,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,82,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,83,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,84,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,85+,0,0
Ward 4,2380,KENNEDALE INDUSTRIAL,No Response,0,0
Ward 4,2390,KERNOHAN,0,12,13
Ward 4,2390,KERNOHAN,1,7,23
Ward 4,2390,KERNOHAN,2,11,14
Ward 4,2390,KERNOHAN,3,16,20
Ward 4,2390,KERNOHAN,4,12,17
Ward 4,2390,KERNOHAN,5,21,15
Ward 4,2390,KERNOHAN,6,10,19
Ward 4,2390,KERNOHAN,7,13,8
Ward 4,2390,KERNOHAN,8,13,9
Ward 4,2390,KERNOHAN,9,13,13
Ward 4,2390,KERNOHAN,10,17,12
Ward 4,2390,KERNOHAN,11,14,19
Ward 4,2390,KERNOHAN,12,13,12
Ward 4,2390,KERNOHAN,13,20,22
Ward 4,2390,KERNOHAN,14,14,21
Ward 4,2390,KERNOHAN,15,14,16
Ward 4,2390,KERNOHAN,16,22,16
Ward 4,2390,KERNOHAN,17,10,15
Ward 4,2390,KERNOHAN,18,16,18
Ward 4,2390,KERNOHAN,19,20,12
Ward 4,2390,KERNOHAN,20,15,15
Ward 4,2390,KERNOHAN,21,14,17
Ward 4,2390,KERNOHAN,22,15,19
Ward 4,2390,KERNOHAN,23,14,19
Ward 4,2390,KERNOHAN,24,23,14
Ward 4,2390,KERNOHAN,25,17,15
Ward 4,2390,KERNOHAN,26,18,11
Ward 4,2390,KERNOHAN,27,20,19
Ward 4,2390,KERNOHAN,28,20,15
Ward 4,2390,KERNOHAN,29,7,15
Ward 4,2390,KERNOHAN,30,19,16
Ward 4,2390,KERNOHAN,31,20,17
Ward 4,2390,KERNOHAN,32,27,18
Ward 4,2390,KERNOHAN,33,20,20
Ward 4,2390,KERNOHAN,34,16,25
Ward 4,2390,KERNOHAN,35,11,10
Ward 4,2390,KERNOHAN,36,24,16
Ward 4,2390,KERNOHAN,37,13,15
Ward 4,2390,KERNOHAN,38,21,10
Ward 4,2390,KERNOHAN,39,18,19
Ward 4,2390,KERNOHAN,40,17,12
Ward 4,2390,KERNOHAN,41,11,13
Ward 4,2390,KERNOHAN,42,16,11
Ward 4,2390,KERNOHAN,43,17,19
Ward 4,2390,KERNOHAN,44,13,23
Ward 4,2390,KERNOHAN,45,20,10
Ward 4,2390,KERNOHAN,46,18,18
Ward 4,2390,KERNOHAN,47,23,20
Ward 4,2390,KERNOHAN,48,8,22
Ward 4,2390,KERNOHAN,49,20,16
Ward 4,2390,KERNOHAN,50,23,22
Ward 4,2390,KERNOHAN,51,27,15
Ward 4,2390,KERNOHAN,52,25,19
Ward 4,2390,KERNOHAN,53,24,18
Ward 4,2390,KERNOHAN,54,18,23
Ward 4,2390,KERNOHAN,55,23,21
Ward 4,2390,KERNOHAN,56,22,23
Ward 4,2390,KERNOHAN,57,27,24
Ward 4,2390,KERNOHAN,58,26,19
Ward 4,2390,KERNOHAN,59,30,23
Ward 4,2390,KERNOHAN,60,22,22
Ward 4,2390,KERNOHAN,61,29,26
Ward 4,2390,KERNOHAN,62,25,20
Ward 4,2390,KERNOHAN,63,19,21
Ward 4,2390,KERNOHAN,64,23,20
Ward 4,2390,KERNOHAN,65,18,20
Ward 4,2390,KERNOHAN,66,18,26
Ward 4,2390,KERNOHAN,67,18,20
Ward 4,2390,KERNOHAN,68,13,16
Ward 4,2390,KERNOHAN,69,11,13
Ward 4,2390,KERNOHAN,70,19,10
Ward 4,2390,KERNOHAN,71,10,6
Ward 4,2390,KERNOHAN,72,3,9
Ward 4,2390,KERNOHAN,73,7,4
Ward 4,2390,KERNOHAN,74,4,5
Ward 4,2390,KERNOHAN,75,11,6
Ward 4,2390,KERNOHAN,76,4,4
Ward 4,2390,KERNOHAN,77,7,6
Ward 4,2390,KERNOHAN,78,6,4
Ward 4,2390,KERNOHAN,79,4,4
Ward 4,2390,KERNOHAN,80,8,3
Ward 4,2390,KERNOHAN,81,4,6
Ward 4,2390,KERNOHAN,82,4,4
Ward 4,2390,KERNOHAN,83,2,3
Ward 4,2390,KERNOHAN,84,4,2
Ward 4,2390,KERNOHAN,85+,11,11
Ward 4,2390,KERNOHAN,No Response,192,192
Ward 4,2430,KIRKNESS,0,29,18
Ward 4,2430,KIRKNESS,1,26,29
Ward 4,2430,KIRKNESS,2,31,22
Ward 4,2430,KIRKNESS,3,25,24
Ward 4,2430,KIRKNESS,4,26,30
Ward 4,2430,KIRKNESS,5,38,26
Ward 4,2430,KIRKNESS,6,24,24
Ward 4,2430,KIRKNESS,7,23,26
Ward 4,2430,KIRKNESS,8,16,26
Ward 4,2430,KIRKNESS,9,25,26
Ward 4,2430,KIRKNESS,10,20,19
Ward 4,2430,KIRKNESS,11,22,25
Ward 4,2430,KIRKNESS,12,21,16
Ward 4,2430,KIRKNESS,13,24,25
Ward 4,2430,KIRKNESS,14,22,18
Ward 4,2430,KIRKNESS,15,26,26
Ward 4,2430,KIRKNESS,16,19,26
Ward 4,2430,KIRKNESS,17,19,29
Ward 4,2430,KIRKNESS,18,15,24
Ward 4,2430,KIRKNESS,19,22,24
Ward 4,2430,KIRKNESS,20,18,17
Ward 4,2430,KIRKNESS,21,17,28
Ward 4,2430,KIRKNESS,22,28,24
Ward 4,2430,KIRKNESS,23,38,26
Ward 4,2430,KIRKNESS,24,24,28
Ward 4,2430,KIRKNESS,25,32,27
Ward 4,2430,KIRKNESS,26,39,34
Ward 4,2430,KIRKNESS,27,38,34
Ward 4,2430,KIRKNESS,28,27,21
Ward 4,2430,KIRKNESS,29,40,32
Ward 4,2430,KIRKNESS,30,44,35
Ward 4,2430,KIRKNESS,31,29,35
Ward 4,2430,KIRKNESS,32,44,38
Ward 4,2430,KIRKNESS,33,24,24
Ward 4,2430,KIRKNESS,34,28,31
Ward 4,2430,KIRKNESS,35,31,22
Ward 4,2430,KIRKNESS,36,27,22
Ward 4,2430,KIRKNESS,37,31,24
Ward 4,2430,KIRKNESS,38,33,23
Ward 4,2430,KIRKNESS,39,21,23
Ward 4,2430,KIRKNESS,40,22,23
Ward 4,2430,KIRKNESS,41,24,17
Ward 4,2430,KIRKNESS,42,19,18
Ward 4,2430,KIRKNESS,43,18,18
Ward 4,2430,KIRKNESS,44,14,28
Ward 4,2430,KIRKNESS,45,21,25
Ward 4,2430,KIRKNESS,46,18,26
Ward 4,2430,KIRKNESS,47,20,21
Ward 4,2430,KIRKNESS,48,25,25
Ward 4,2430,KIRKNESS,49,29,24
Ward 4,2430,KIRKNESS,50,26,26
Ward 4,2430,KIRKNESS,51,30,21
Ward 4,2430,KIRKNESS,52,31,15
Ward 4,2430,KIRKNESS,53,28,28
Ward 4,2430,KIRKNESS,54,25,20
Ward 4,2430,KIRKNESS,55,22,15
Ward 4,2430,KIRKNESS,56,33,23
Ward 4,2430,KIRKNESS,57,26,26
Ward 4,2430,KIRKNESS,58,30,27
Ward 4,2430,KIRKNESS,59,28,28
Ward 4,2430,KIRKNESS,60,14,28
Ward 4,2430,KIRKNESS,61,24,18
Ward 4,2430,KIRKNESS,62,25,22
Ward 4,2430,KIRKNESS,63,21,16
Ward 4,2430,KIRKNESS,64,19,13
Ward 4,2430,KIRKNESS,65,17,17
Ward 4,2430,KIRKNESS,66,10,10
Ward 4,2430,KIRKNESS,67,17,18
Ward 4,2430,KIRKNESS,68,13,7
Ward 4,2430,KIRKNESS,69,4,8
Ward 4,2430,KIRKNESS,70,10,15
Ward 4,2430,KIRKNESS,71,4,5
Ward 4,2430,KIRKNESS,72,6,2
Ward 4,2430,KIRKNESS,73,6,2
Ward 4,2430,KIRKNESS,74,6,3
Ward 4,2430,KIRKNESS,75,4,3
Ward 4,2430,KIRKNESS,76,5,7
Ward 4,2430,KIRKNESS,77,4,4
Ward 4,2430,KIRKNESS,78,1,3
Ward 4,2430,KIRKNESS,79,3,2
Ward 4,2430,KIRKNESS,80,4,2
Ward 4,2430,KIRKNESS,81,0,1
Ward 4,2430,KIRKNESS,82,2,2
Ward 4,2430,KIRKNESS,83,1,1
Ward 4,2430,KIRKNESS,84,0,3
Ward 4,2430,KIRKNESS,85+,7,4
Ward 4,2430,KIRKNESS,No Response,206,233
Ward 4,2500,MATT BERRY,0,23,13
Ward 4,2500,MATT BERRY,1,20,18
Ward 4,2500,MATT BERRY,2,14,19
Ward 4,2500,MATT BERRY,3,20,19
Ward 4,2500,MATT BERRY,4,11,24
Ward 4,2500,MATT BERRY,5,26,27
Ward 4,2500,MATT BERRY,6,28,27
Ward 4,2500,MATT BERRY,7,31,30
Ward 4,2500,MATT BERRY,8,19,24
Ward 4,2500,MATT BERRY,9,19,29
Ward 4,2500,MATT BERRY,10,16,26
Ward 4,2500,MATT BERRY,11,31,22
Ward 4,2500,MATT BERRY,12,30,28
Ward 4,2500,MATT BERRY,13,34,28
Ward 4,2500,MATT BERRY,14,22,35
Ward 4,2500,MATT BERRY,15,32,30
Ward 4,2500,MATT BERRY,16,23,31
Ward 4,2500,MATT BERRY,17,38,33
Ward 4,2500,MATT BERRY,18,39,33
Ward 4,2500,MATT BERRY,19,26,38
Ward 4,2500,MATT BERRY,20,34,24
Ward 4,2500,MATT BERRY,21,34,25
Ward 4,2500,MATT BERRY,22,31,28
Ward 4,2500,MATT BERRY,23,31,34
Ward 4,2500,MATT BERRY,24,21,30
Ward 4,2500,MATT BERRY,25,30,30
Ward 4,2500,MATT BERRY,26,29,24
Ward 4,2500,MATT BERRY,27,27,29
Ward 4,2500,MATT BERRY,28,22,22
Ward 4,2500,MATT BERRY,29,24,31
Ward 4,2500,MATT BERRY,30,25,19
Ward 4,2500,MATT BERRY,31,18,22
Ward 4,2500,MATT BERRY,32,24,18
Ward 4,2500,MATT BERRY,33,17,16
Ward 4,2500,MATT BERRY,34,32,22
Ward 4,2500,MATT BERRY,35,31,24
Ward 4,2500,MATT BERRY,36,31,26
Ward 4,2500,MATT BERRY,37,20,17
Ward 4,2500,MATT BERRY,38,27,21
Ward 4,2500,MATT BERRY,39,30,38
Ward 4,2500,MATT BERRY,40,28,22
Ward 4,2500,MATT BERRY,41,26,27
Ward 4,2500,MATT BERRY,42,33,17
Ward 4,2500,MATT BERRY,43,29,26
Ward 4,2500,MATT BERRY,44,25,21
Ward 4,2500,MATT BERRY,45,29,30
Ward 4,2500,MATT BERRY,46,22,27
Ward 4,2500,MATT BERRY,47,38,36
Ward 4,2500,MATT BERRY,48,32,34
Ward 4,2500,MATT BERRY,49,25,26
Ward 4,2500,MATT BERRY,50,25,25
Ward 4,2500,MATT BERRY,51,25,43
Ward 4,2500,MATT BERRY,52,34,23
Ward 4,2500,MATT BERRY,53,33,32
Ward 4,2500,MATT BERRY,54,46,28
Ward 4,2500,MATT BERRY,55,40,36
Ward 4,2500,MATT BERRY,56,40,32
Ward 4,2500,MATT BERRY,57,20,27
Ward 4,2500,MATT BERRY,58,29,23
Ward 4,2500,MATT BERRY,59,21,21
Ward 4,2500,MATT BERRY,60,24,24
Ward 4,2500,MATT BERRY,61,27,24
Ward 4,2500,MATT BERRY,62,19,16
Ward 4,2500,MATT BERRY,63,18,26
Ward 4,2500,MATT BERRY,64,16,20
Ward 4,2500,MATT BERRY,65,19,17
Ward 4,2500,MATT BERRY,66,13,12
Ward 4,2500,MATT BERRY,67,11,14
Ward 4,2500,MATT BERRY,68,15,8
Ward 4,2500,MATT BERRY,69,9,14
Ward 4,2500,MATT BERRY,70,11,15
Ward 4,2500,MATT BERRY,71,15,10
Ward 4,2500,MATT BERRY,72,13,4
Ward 4,2500,MATT BERRY,73,14,10
Ward 4,2500,MATT BERRY,74,7,8
Ward 4,2500,MATT BERRY,75,10,11
Ward 4,2500,MATT BERRY,76,7,8
Ward 4,2500,MATT BERRY,77,5,3
Ward 4,2500,MATT BERRY,78,6,8
Ward 4,2500,MATT BERRY,79,3,5
Ward 4,2500,MATT BERRY,80,5,4
Ward 4,2500,MATT BERRY,81,5,6
Ward 4,2500,MATT BERRY,82,2,2
Ward 4,2500,MATT BERRY,83,6,2
Ward 4,2500,MATT BERRY,84,5,1
Ward 4,2500,MATT BERRY,85+,18,14
Ward 4,2500,MATT BERRY,No Response,168,204
Ward 4,2521,MCCONACHIE AREA,0,30,28
Ward 4,2521,MCCONACHIE AREA,1,40,36
Ward 4,2521,MCCONACHIE AREA,2,29,29
Ward 4,2521,MCCONACHIE AREA,3,22,32
Ward 4,2521,MCCONACHIE AREA,4,19,25
Ward 4,2521,MCCONACHIE AREA,5,23,25
Ward 4,2521,MCCONACHIE AREA,6,12,12
Ward 4,2521,MCCONACHIE AREA,7,14,17
Ward 4,2521,MCCONACHIE AREA,8,11,16
Ward 4,2521,MCCONACHIE AREA,9,12,16
Ward 4,2521,MCCONACHIE AREA,10,13,16
Ward 4,2521,MCCONACHIE AREA,11,14,9
Ward 4,2521,MCCONACHIE AREA,12,11,20
Ward 4,2521,MCCONACHIE AREA,13,11,18
Ward 4,2521,MCCONACHIE AREA,14,14,17
Ward 4,2521,MCCONACHIE AREA,15,7,9
Ward 4,2521,MCCONACHIE AREA,16,10,10
Ward 4,2521,MCCONACHIE AREA,17,8,13
Ward 4,2521,MCCONACHIE AREA,18,10,10
Ward 4,2521,MCCONACHIE AREA,19,9,11
Ward 4,2521,MCCONACHIE AREA,20,11,7
Ward 4,2521,MCCONACHIE AREA,21,7,20
Ward 4,2521,MCCONACHIE AREA,22,20,16
Ward 4,2521,MCCONACHIE AREA,23,17,24
Ward 4,2521,MCCONACHIE AREA,24,24,22
Ward 4,2521,MCCONACHIE AREA,25,28,23
Ward 4,2521,MCCONACHIE AREA,26,39,35
Ward 4,2521,MCCONACHIE AREA,27,40,30
Ward 4,2521,MCCONACHIE AREA,28,56,36
Ward 4,2521,MCCONACHIE AREA,29,45,48
Ward 4,2521,MCCONACHIE AREA,30,43,49
Ward 4,2521,MCCONACHIE AREA,31,50,41
Ward 4,2521,MCCONACHIE AREA,32,31,41
Ward 4,2521,MCCONACHIE AREA,33,25,31
Ward 4,2521,MCCONACHIE AREA,34,31,25
Ward 4,2521,MCCONACHIE AREA,35,33,40
Ward 4,2521,MCCONACHIE AREA,36,30,36
Ward 4,2521,MCCONACHIE AREA,37,31,21
Ward 4,2521,MCCONACHIE AREA,38,18,18
Ward 4,2521,MCCONACHIE AREA,39,16,24
Ward 4,2521,MCCONACHIE AREA,40,9,20
Ward 4,2521,MCCONACHIE AREA,41,16,16
Ward 4,2521,MCCONACHIE AREA,42,7,20
Ward 4,2521,MCCONACHIE AREA,43,14,10
Ward 4,2521,MCCONACHIE AREA,44,11,17
Ward 4,2521,MCCONACHIE AREA,45,18,14
Ward 4,2521,MCCONACHIE AREA,46,16,13
Ward 4,2521,MCCONACHIE AREA,47,11,10
Ward 4,2521,MCCONACHIE AREA,48,13,9
Ward 4,2521,MCCONACHIE AREA,49,6,7
Ward 4,2521,MCCONACHIE AREA,50,10,11
Ward 4,2521,MCCONACHIE AREA,51,9,10
Ward 4,2521,MCCONACHIE AREA,52,4,10
Ward 4,2521,MCCONACHIE AREA,53,8,11
Ward 4,2521,MCCONACHIE AREA,54,6,3
Ward 4,2521,MCCONACHIE AREA,55,9,5
Ward 4,2521,MCCONACHIE AREA,56,6,6
Ward 4,2521,MCCONACHIE AREA,57,7,7
Ward 4,2521,MCCONACHIE AREA,58,9,5
Ward 4,2521,MCCONACHIE AREA,59,9,2
Ward 4,2521,MCCONACHIE AREA,60,3,6
Ward 4,2521,MCCONACHIE AREA,61,4,3
Ward 4,2521,MCCONACHIE AREA,62,5,2
Ward 4,2521,MCCONACHIE AREA,63,6,5
Ward 4,2521,MCCONACHIE AREA,64,3,2
Ward 4,2521,MCCONACHIE AREA,65,1,0
Ward 4,2521,MCCONACHIE AREA,66,4,2
Ward 4,2521,MCCONACHIE AREA,67,2,5
Ward 4,2521,MCCONACHIE AREA,68,0,2
Ward 4,2521,MCCONACHIE AREA,69,2,2
Ward 4,2521,MCCONACHIE AREA,70,1,3
Ward 4,2521,MCCONACHIE AREA,71,2,2
Ward 4,2521,MCCONACHIE AREA,72,2,2
Ward 4,2521,MCCONACHIE AREA,73,0,2
Ward 4,2521,MCCONACHIE AREA,74,3,1
Ward 4,2521,MCCONACHIE AREA,75,1,0
Ward 4,2521,MCCONACHIE AREA,76,1,3
Ward 4,2521,MCCONACHIE AREA,77,0,0
Ward 4,2521,MCCONACHIE AREA,78,4,1
Ward 4,2521,MCCONACHIE AREA,79,0,2
Ward 4,2521,MCCONACHIE AREA,80,0,0
Ward 4,2521,MCCONACHIE AREA,81,0,0
Ward 4,2521,MCCONACHIE AREA,82,0,1
Ward 4,2521,MCCONACHIE AREA,83,0,0
Ward 4,2521,MCCONACHIE AREA,84,0,0
Ward 4,2521,MCCONACHIE AREA,85+,1,1
Ward 4,2521,MCCONACHIE AREA,No Response,176,198
Ward 4,2530,MCLEOD,0,11,5
Ward 4,2530,MCLEOD,1,7,12
Ward 4,2530,MCLEOD,2,5,7
Ward 4,2530,MCLEOD,3,8,8
Ward 4,2530,MCLEOD,4,2,3
Ward 4,2530,MCLEOD,5,6,8
Ward 4,2530,MCLEOD,6,8,14
Ward 4,2530,MCLEOD,7,13,8
Ward 4,2530,MCLEOD,8,2,6
Ward 4,2530,MCLEOD,9,7,10
Ward 4,2530,MCLEOD,10,12,11
Ward 4,2530,MCLEOD,11,9,14
Ward 4,2530,MCLEOD,12,12,15
Ward 4,2530,MCLEOD,13,11,18
Ward 4,2530,MCLEOD,14,12,15
Ward 4,2530,MCLEOD,15,9,16
Ward 4,2530,MCLEOD,16,11,20
Ward 4,2530,MCLEOD,17,11,20
Ward 4,2530,MCLEOD,18,14,10
Ward 4,2530,MCLEOD,19,14,14
Ward 4,2530,MCLEOD,20,9,14
Ward 4,2530,MCLEOD,21,14,10
Ward 4,2530,MCLEOD,22,14,7
Ward 4,2530,MCLEOD,23,15,18
Ward 4,2530,MCLEOD,24,10,18
Ward 4,2530,MCLEOD,25,7,13
Ward 4,2530,MCLEOD,26,9,15
Ward 4,2530,MCLEOD,27,18,11
Ward 4,2530,MCLEOD,28,8,10
Ward 4,2530,MCLEOD,29,17,22
Ward 4,2530,MCLEOD,30,15,21
Ward 4,2530,MCLEOD,31,11,11
Ward 4,2530,MCLEOD,32,5,8
Ward 4,2530,MCLEOD,33,13,14
Ward 4,2530,MCLEOD,34,15,10
Ward 4,2530,MCLEOD,35,7,11
Ward 4,2530,MCLEOD,36,8,16
Ward 4,2530,MCLEOD,37,10,4
Ward 4,2530,MCLEOD,38,15,18
Ward 4,2530,MCLEOD,39,15,10
Ward 4,2530,MCLEOD,40,12,7
Ward 4,2530,MCLEOD,41,12,11
Ward 4,2530,MCLEOD,42,13,18
Ward 4,2530,MCLEOD,43,8,13
Ward 4,2530,MCLEOD,44,21,19
Ward 4,2530,MCLEOD,45,12,14
Ward 4,2530,MCLEOD,46,10,14
Ward 4,2530,MCLEOD,47,16,18
Ward 4,2530,MCLEOD,48,11,16
Ward 4,2530,MCLEOD,49,13,11
Ward 4,2530,MCLEOD,50,21,12
Ward 4,2530,MCLEOD,51,9,14
Ward 4,2530,MCLEOD,52,21,22
Ward 4,2530,MCLEOD,53,21,19
Ward 4,2530,MCLEOD,54,25,20
Ward 4,2530,MCLEOD,55,11,17
Ward 4,2530,MCLEOD,56,18,14
Ward 4,2530,MCLEOD,57,18,17
Ward 4,2530,MCLEOD,58,17,21
Ward 4,2530,MCLEOD,59,17,16
Ward 4,2530,MCLEOD,60,18,11
