Ward,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 3,2260,EVANSDALE,16,36,35
Ward 3,2260,EVANSDALE,17,34,44
Ward 3,2260,EVANSDALE,18,30,36
Ward 3,2260,EVANSDALE,19,34,31
Ward 3,2260,EVANSDALE,20,24,36
Ward 3,2260,EVANSDALE,21,34,41
Ward 3,2260,EVANSDALE,22,30,36
Ward 3,2260,EVANSDALE,23,34,29
Ward 3,2260,EVANSDALE,24,30,24
Ward 3,2260,EVANSDALE,25,37,34
Ward 3,2260,EVANSDALE,26,32,26
Ward 3,2260,EVANSDALE,27,33,31
Ward 3,2260,EVANSDALE,28,33,21
Ward 3,2260,EVANSDALE,29,27,35
Ward 3,2260,EVANSDALE,30,40,28
Ward 3,2260,EVANSDALE,31,28,25
Ward 3,2260,EVANSDALE,32,42,25
Ward 3,2260,EVANSDALE,33,41,34
Ward 3,2260,EVANSDALE,34,38,37
Ward 3,2260,EVANSDALE,35,28,33
Ward 3,2260,EVANSDALE,36,36,33
Ward 3,2260,EVANSDALE,37,27,23
Ward 3,2260,EVANSDALE,38,34,30
Ward 3,2260,EVANSDALE,39,25,27
Ward 3,2260,EVANSDALE,40,37,31
Ward 3,2260,EVANSDALE,41,32,52
Ward 3,2260,EVANSDALE,42,28,32
Ward 3,2260,EVANSDALE,43,36,28
Ward 3,2260,EVANSDALE,44,38,31
Ward 3,2260,EVANSDALE,45,23,33
Ward 3,2260,EVANSDALE,46,32,26
Ward 3,2260,EVANSDALE,47,25,32
Ward 3,2260,EVANSDALE,48,14,28
Ward 3,2260,EVANSDALE,49,42,33
Ward 3,2260,EVANSDALE,50,37,33
Ward 3,2260,EVANSDALE,51,31,36
Ward 3,2260,EVANSDALE,52,29,38
Ward 3,2260,EVANSDALE,53,33,38
Ward 3,2260,EVANSDALE,54,39,28
Ward 3,2260,EVANSDALE,55,18,31
Ward 3,2260,EVANSDALE,56,23,28
Ward 3,2260,EVANSDALE,57,24,26
Ward 3,2260,EVANSDALE,58,23,23
Ward 3,2260,EVANSDALE,59,17,26
Ward 3,2260,EVANSDALE,60,23,23
Ward 3,2260,EVANSDALE,61,22,18
Ward 3,2260,EVANSDALE,62,29,23
Ward 3,2260,EVANSDALE,63,25,19
Ward 3,2260,EVANSDALE,64,30,18
Ward 3,2260,EVANSDALE,65,23,35
Ward 3,2260,EVANSDALE,66,34,21
Ward 3,2260,EVANSDALE,67,22,20
Ward 3,2260,EVANSDALE,68,27,19
Ward 3,2260,EVANSDALE,69,28,20
Ward 3,2260,EVANSDALE,70,19,25
Ward 3,2260,EVANSDALE,71,18,14
Ward 3,2260,EVANSDALE,72,10,25
Ward 3,2260,EVANSDALE,73,17,15
Ward 3,2260,EVANSDALE,74,10,21
Ward 3,2260,EVANSDALE,75,11,19
Ward 3,2260,EVANSDALE,76,13,17
Ward 3,2260,EVANSDALE,77,19,16
Ward 3,2260,EVANSDALE,78,16,12
Ward 3,2260,EVANSDALE,79,11,12
Ward 3,2260,EVANSDALE,80,5,9
Ward 3,2260,EVANSDALE,81,12,8
Ward 3,2260,EVANSDALE,82,3,14
Ward 3,2260,EVANSDALE,83,6,8
Ward 3,2260,EVANSDALE,84,3,7
Ward 3,2260,EVANSDALE,85+,25,23
Ward 3,2260,EVANSDALE,No Response,337,414
Ward 3,2410,KILKENNY,0,27,31
Ward 3,2410,KILKENNY,1,36,35
Ward 3,2410,KILKENNY,2,36,34
Ward 3,2410,KILKENNY,3,47,33
Ward 3,2410,KILKENNY,4,25,42
Ward 3,2410,KILKENNY,5,32,43
Ward 3,2410,KILKENNY,6,31,30
Ward 3,2410,KILKENNY,7,29,30
Ward 3,2410,KILKENNY,8,22,36
Ward 3,2410,KILKENNY,9,32,25
Ward 3,2410,KILKENNY,10,35,30
Ward 3,2410,KILKENNY,11,40,44
Ward 3,2410,KILKENNY,12,21,38
Ward 3,2410,KILKENNY,13,41,47
Ward 3,2410,KILKENNY,14,33,31
Ward 3,2410,KILKENNY,15,36,29
Ward 3,2410,KILKENNY,16,37,43
Ward 3,2410,KILKENNY,17,32,36
Ward 3,2410,KILKENNY,18,45,49
Ward 3,2410,KILKENNY,19,35,36
Ward 3,2410,KILKENNY,20,42,53
Ward 3,2410,KILKENNY,21,39,39
Ward 3,2410,KILKENNY,22,45,46
Ward 3,2410,KILKENNY,23,42,47
Ward 3,2410,KILKENNY,24,48,38
Ward 3,2410,KILKENNY,25,34,44
Ward 3,2410,KILKENNY,26,30,35
Ward 3,2410,KILKENNY,27,34,32
Ward 3,2410,KILKENNY,28,33,39
Ward 3,2410,KILKENNY,29,30,29
Ward 3,2410,KILKENNY,30,44,30
Ward 3,2410,KILKENNY,31,32,37
Ward 3,2410,KILKENNY,32,40,27
Ward 3,2410,KILKENNY,33,26,36
Ward 3,2410,KILKENNY,34,27,34
Ward 3,2410,KILKENNY,35,42,31
Ward 3,2410,KILKENNY,36,29,33
Ward 3,2410,KILKENNY,37,34,25
Ward 3,2410,KILKENNY,38,41,25
Ward 3,2410,KILKENNY,39,37,39
Ward 3,2410,KILKENNY,40,34,32
Ward 3,2410,KILKENNY,41,21,39
Ward 3,2410,KILKENNY,42,33,34
Ward 3,2410,KILKENNY,43,37,49
Ward 3,2410,KILKENNY,44,30,26
Ward 3,2410,KILKENNY,45,39,24
Ward 3,2410,KILKENNY,46,27,37
Ward 3,2410,KILKENNY,47,43,29
Ward 3,2410,KILKENNY,48,46,40
Ward 3,2410,KILKENNY,49,43,51
Ward 3,2410,KILKENNY,50,34,30
Ward 3,2410,KILKENNY,51,43,33
Ward 3,2410,KILKENNY,52,51,45
Ward 3,2410,KILKENNY,53,35,34
Ward 3,2410,KILKENNY,54,35,43
Ward 3,2410,KILKENNY,55,30,42
Ward 3,2410,KILKENNY,56,33,33
Ward 3,2410,KILKENNY,57,23,37
Ward 3,2410,KILKENNY,58,37,32
Ward 3,2410,KILKENNY,59,18,23
Ward 3,2410,KILKENNY,60,19,23
Ward 3,2410,KILKENNY,61,21,23
Ward 3,2410,KILKENNY,62,23,28
Ward 3,2410,KILKENNY,63,21,20
Ward 3,2410,KILKENNY,64,18,29
Ward 3,2410,KILKENNY,65,20,19
Ward 3,2410,KILKENNY,66,25,18
Ward 3,2410,KILKENNY,67,22,11
Ward 3,2410,KILKENNY,68,26,18
Ward 3,2410,KILKENNY,69,33,23
Ward 3,2410,KILKENNY,70,26,24
Ward 3,2410,KILKENNY,71,20,27
Ward 3,2410,KILKENNY,72,21,22
Ward 3,2410,KILKENNY,73,10,21
Ward 3,2410,KILKENNY,74,21,22
Ward 3,2410,KILKENNY,75,14,5
Ward 3,2410,KILKENNY,76,16,17
Ward 3,2410,KILKENNY,77,5,16
Ward 3,2410,KILKENNY,78,14,9
Ward 3,2410,KILKENNY,79,7,8
Ward 3,2410,KILKENNY,80,10,6
Ward 3,2410,KILKENNY,81,11,12
Ward 3,2410,KILKENNY,82,15,9
Ward 3,2410,KILKENNY,83,7,10
Ward 3,2410,KILKENNY,84,7,8
Ward 3,2410,KILKENNY,85+,27,14
Ward 3,2410,KILKENNY,No Response,247,308
Ward 3,2440,KLARVATTEN,0,34,28
Ward 3,2440,KLARVATTEN,1,32,46
Ward 3,2440,KLARVATTEN,2,31,34
Ward 3,2440,KLARVATTEN,3,47,36
Ward 3,2440,KLARVATTEN,4,37,32
Ward 3,2440,KLARVATTEN,5,29,36
Ward 3,2440,KLARVATTEN,6,40,43
Ward 3,2440,KLARVATTEN,7,31,29
Ward 3,2440,KLARVATTEN,8,46,22
Ward 3,2440,KLARVATTEN,9,24,24
Ward 3,2440,KLARVATTEN,10,24,15
Ward 3,2440,KLARVATTEN,11,36,31
Ward 3,2440,KLARVATTEN,12,18,34
Ward 3,2440,KLARVATTEN,13,18,33
Ward 3,2440,KLARVATTEN,14,29,32
Ward 3,2440,KLARVATTEN,15,27,35
Ward 3,2440,KLARVATTEN,16,25,39
Ward 3,2440,KLARVATTEN,17,21,32
Ward 3,2440,KLARVATTEN,18,24,35
Ward 3,2440,KLARVATTEN,19,27,35
Ward 3,2440,KLARVATTEN,20,34,28
Ward 3,2440,KLARVATTEN,21,29,38
Ward 3,2440,KLARVATTEN,22,23,25
Ward 3,2440,KLARVATTEN,23,38,23
Ward 3,2440,KLARVATTEN,24,25,26
Ward 3,2440,KLARVATTEN,25,30,30
Ward 3,2440,KLARVATTEN,26,32,28
Ward 3,2440,KLARVATTEN,27,30,37
Ward 3,2440,KLARVATTEN,28,44,31
Ward 3,2440,KLARVATTEN,29,52,26
Ward 3,2440,KLARVATTEN,30,46,33
Ward 3,2440,KLARVATTEN,31,36,31
Ward 3,2440,KLARVATTEN,32,38,35
Ward 3,2440,KLARVATTEN,33,35,30
Ward 3,2440,KLARVATTEN,34,30,40
Ward 3,2440,KLARVATTEN,35,35,34
Ward 3,2440,KLARVATTEN,36,41,45
Ward 3,2440,KLARVATTEN,37,42,43
Ward 3,2440,KLARVATTEN,38,30,37
Ward 3,2440,KLARVATTEN,39,34,33
Ward 3,2440,KLARVATTEN,40,38,32
Ward 3,2440,KLARVATTEN,41,33,41
Ward 3,2440,KLARVATTEN,42,41,32
Ward 3,2440,KLARVATTEN,43,34,38
Ward 3,2440,KLARVATTEN,44,37,48
Ward 3,2440,KLARVATTEN,45,41,25
Ward 3,2440,KLARVATTEN,46,29,37
Ward 3,2440,KLARVATTEN,47,31,40
Ward 3,2440,KLARVATTEN,48,30,32
Ward 3,2440,KLARVATTEN,49,44,40
Ward 3,2440,KLARVATTEN,50,41,27
Ward 3,2440,KLARVATTEN,51,39,42
Ward 3,2440,KLARVATTEN,52,32,27
Ward 3,2440,KLARVATTEN,53,38,41
Ward 3,2440,KLARVATTEN,54,25,27
Ward 3,2440,KLARVATTEN,55,22,26
Ward 3,2440,KLARVATTEN,56,24,22
Ward 3,2440,KLARVATTEN,57,24,20
Ward 3,2440,KLARVATTEN,58,13,19
Ward 3,2440,KLARVATTEN,59,20,9
Ward 3,2440,KLARVATTEN,60,10,18
Ward 3,2440,KLARVATTEN,61,16,15
Ward 3,2440,KLARVATTEN,62,9,9
Ward 3,2440,KLARVATTEN,63,7,12
Ward 3,2440,KLARVATTEN,64,9,14
Ward 3,2440,KLARVATTEN,65,11,6
Ward 3,2440,KLARVATTEN,66,8,6
Ward 3,2440,KLARVATTEN,67,6,8
Ward 3,2440,KLARVATTEN,68,6,7
Ward 3,2440,KLARVATTEN,69,3,4
Ward 3,2440,KLARVATTEN,70,6,3
Ward 3,2440,KLARVATTEN,71,4,3
Ward 3,2440,KLARVATTEN,72,2,2
Ward 3,2440,KLARVATTEN,73,4,1
Ward 3,2440,KLARVATTEN,74,6,4
Ward 3,2440,KLARVATTEN,75,1,2
Ward 3,2440,KLARVATTEN,76,5,2
Ward 3,2440,KLARVATTEN,77,4,5
Ward 3,2440,KLARVATTEN,78,2,1
Ward 3,2440,KLARVATTEN,79,8,2
Ward 3,2440,KLARVATTEN,80,2,3
Ward 3,2440,KLARVATTEN,81,2,2
Ward 3,2440,KLARVATTEN,82,2,4
Ward 3,2440,KLARVATTEN,83,0,1
Ward 3,2440,KLARVATTEN,84,0,3
Ward 3,2440,KLARVATTEN,85+,4,6
Ward 3,2440,KLARVATTEN,No Response,295,345
Ward 3,2450,LAGO LINDO,0,18,18
Ward 3,2450,LAGO LINDO,1,14,15
Ward 3,2450,LAGO LINDO,2,19,22
Ward 3,2450,LAGO LINDO,3,29,18
Ward 3,2450,LAGO LINDO,4,20,21
Ward 3,2450,LAGO LINDO,5,22,28
Ward 3,2450,LAGO LINDO,6,13,29
Ward 3,2450,LAGO LINDO,7,22,25
Ward 3,2450,LAGO LINDO,8,28,23
Ward 3,2450,LAGO LINDO,9,25,24
Ward 3,2450,LAGO LINDO,10,23,25
Ward 3,2450,LAGO LINDO,11,21,19
Ward 3,2450,LAGO LINDO,12,25,26
Ward 3,2450,LAGO LINDO,13,24,21
Ward 3,2450,LAGO LINDO,14,18,19
Ward 3,2450,LAGO LINDO,15,17,22
Ward 3,2450,LAGO LINDO,16,26,24
Ward 3,2450,LAGO LINDO,17,33,27
Ward 3,2450,LAGO LINDO,18,35,35
Ward 3,2450,LAGO LINDO,19,29,28
Ward 3,2450,LAGO LINDO,20,26,31
Ward 3,2450,LAGO LINDO,21,34,34
Ward 3,2450,LAGO LINDO,22,29,37
Ward 3,2450,LAGO LINDO,23,33,35
Ward 3,2450,LAGO LINDO,24,35,46
Ward 3,2450,LAGO LINDO,25,31,22
Ward 3,2450,LAGO LINDO,26,22,40
Ward 3,2450,LAGO LINDO,27,15,41
Ward 3,2450,LAGO LINDO,28,24,31
Ward 3,2450,LAGO LINDO,29,16,21
Ward 3,2450,LAGO LINDO,30,30,23
Ward 3,2450,LAGO LINDO,31,23,21
Ward 3,2450,LAGO LINDO,32,24,25
Ward 3,2450,LAGO LINDO,33,20,15
Ward 3,2450,LAGO LINDO,34,26,17
Ward 3,2450,LAGO LINDO,35,20,16
Ward 3,2450,LAGO LINDO,36,17,15
Ward 3,2450,LAGO LINDO,37,25,25
Ward 3,2450,LAGO LINDO,38,17,21
Ward 3,2450,LAGO LINDO,39,26,29
Ward 3,2450,LAGO LINDO,40,16,17
Ward 3,2450,LAGO LINDO,41,25,25
Ward 3,2450,LAGO LINDO,42,22,18
Ward 3,2450,LAGO LINDO,43,22,24
Ward 3,2450,LAGO LINDO,44,17,17
Ward 3,2450,LAGO LINDO,45,33,28
Ward 3,2450,LAGO LINDO,46,27,25
Ward 3,2450,LAGO LINDO,47,41,25
Ward 3,2450,LAGO LINDO,48,40,33
Ward 3,2450,LAGO LINDO,49,41,31
Ward 3,2450,LAGO LINDO,50,37,35
Ward 3,2450,LAGO LINDO,51,36,41
Ward 3,2450,LAGO LINDO,52,30,37
Ward 3,2450,LAGO LINDO,53,42,49
Ward 3,2450,LAGO LINDO,54,37,37
Ward 3,2450,LAGO LINDO,55,42,47
Ward 3,2450,LAGO LINDO,56,35,25
Ward 3,2450,LAGO LINDO,57,36,23
Ward 3,2450,LAGO LINDO,58,36,36
Ward 3,2450,LAGO LINDO,59,31,39
Ward 3,2450,LAGO LINDO,60,32,30
Ward 3,2450,LAGO LINDO,61,23,24
Ward 3,2450,LAGO LINDO,62,21,22
Ward 3,2450,LAGO LINDO,63,19,24
Ward 3,2450,LAGO LINDO,64,15,13
Ward 3,2450,LAGO LINDO,65,10,16
Ward 3,2450,LAGO LINDO,66,17,12
Ward 3,2450,LAGO LINDO,67,17,14
Ward 3,2450,LAGO LINDO,68,8,8
Ward 3,2450,LAGO LINDO,69,11,17
Ward 3,2450,LAGO LINDO,70,14,12
Ward 3,2450,LAGO LINDO,71,4,5
Ward 3,2450,LAGO LINDO,72,4,7
Ward 3,2450,LAGO LINDO,73,6,7
Ward 3,2450,LAGO LINDO,74,8,5
Ward 3,2450,LAGO LINDO,75,4,3
Ward 3,2450,LAGO LINDO,76,4,5
Ward 3,2450,LAGO LINDO,77,5,4
Ward 3,2450,LAGO LINDO,78,7,2
Ward 3,2450,LAGO LINDO,79,5,2
Ward 3,2450,LAGO LINDO,80,1,1
Ward 3,2450,LAGO LINDO,81,3,2
Ward 3,2450,LAGO LINDO,82,4,2
Ward 3,2450,LAGO LINDO,83,2,1
Ward 3,2450,LAGO LINDO,84,0,1
Ward 3,2450,LAGO LINDO,85+,9,4
Ward 3,2450,LAGO LINDO,No Response,119,140
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,0,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,1,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,2,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,3,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,4,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,5,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,6,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,7,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,8,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,9,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,10,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,11,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,12,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,13,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,14,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,15,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,16,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,17,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,18,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,19,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,20,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,21,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,22,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,23,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,24,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,25,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,26,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,27,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,28,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,29,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,30,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,31,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,32,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,33,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,34,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,35,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,36,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,37,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,38,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,39,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,40,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,41,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,42,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,43,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,44,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,45,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,46,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,47,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,48,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,49,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,50,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,51,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,52,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,53,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,54,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,55,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,56,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,57,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,58,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,59,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,60,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,61,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,62,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,63,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,64,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,65,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,66,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,67,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,68,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,69,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,70,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,71,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,72,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,73,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,74,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,75,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,76,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,77,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,78,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,79,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,80,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,81,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,82,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,83,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,84,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,85+,0,0
Ward 3,2461,LAKE DISTRICT NORTH EAST PORTION,No Response,0,0
Ward 3,2511,MAYLIEWAN,0,16,12
Ward 3,2511,MAYLIEWAN,1,14,20
Ward 3,2511,MAYLIEWAN,2,17,17
Ward 3,2511,MAYLIEWAN,3,19,21
Ward 3,2511,MAYLIEWAN,4,23,16
Ward 3,2511,MAYLIEWAN,5,20,27
Ward 3,2511,MAYLIEWAN,6,21,20
Ward 3,2511,MAYLIEWAN,7,21,21
Ward 3,2511,MAYLIEWAN,8,34,25
Ward 3,2511,MAYLIEWAN,9,23,23
Ward 3,2511,MAYLIEWAN,10,17,30
Ward 3,2511,MAYLIEWAN,11,32,25
Ward 3,2511,MAYLIEWAN,12,26,27
Ward 3,2511,MAYLIEWAN,13,30,31
Ward 3,2511,MAYLIEWAN,14,31,39
Ward 3,2511,MAYLIEWAN,15,32,33
Ward 3,2511,MAYLIEWAN,16,31,35
Ward 3,2511,MAYLIEWAN,17,41,31
Ward 3,2511,MAYLIEWAN,18,24,35
Ward 3,2511,MAYLIEWAN,19,34,26
Ward 3,2511,MAYLIEWAN,20,42,25
Ward 3,2511,MAYLIEWAN,21,36,33
Ward 3,2511,MAYLIEWAN,22,29,35
Ward 3,2511,MAYLIEWAN,23,22,23
Ward 3,2511,MAYLIEWAN,24,27,26
Ward 3,2511,MAYLIEWAN,25,15,24
Ward 3,2511,MAYLIEWAN,26,18,17
Ward 3,2511,MAYLIEWAN,27,22,21
Ward 3,2511,MAYLIEWAN,28,13,23
Ward 3,2511,MAYLIEWAN,29,21,26
Ward 3,2511,MAYLIEWAN,30,22,18
Ward 3,2511,MAYLIEWAN,31,21,22
Ward 3,2511,MAYLIEWAN,32,20,24
Ward 3,2511,MAYLIEWAN,33,26,12
Ward 3,2511,MAYLIEWAN,34,18,13
Ward 3,2511,MAYLIEWAN,35,25,19
Ward 3,2511,MAYLIEWAN,36,26,24
Ward 3,2511,MAYLIEWAN,37,25,25
Ward 3,2511,MAYLIEWAN,38,25,17
Ward 3,2511,MAYLIEWAN,39,27,26
Ward 3,2511,MAYLIEWAN,40,20,18
Ward 3,2511,MAYLIEWAN,41,38,30
Ward 3,2511,MAYLIEWAN,42,21,31
Ward 3,2511,MAYLIEWAN,43,25,31
Ward 3,2511,MAYLIEWAN,44,32,22
Ward 3,2511,MAYLIEWAN,45,31,31
Ward 3,2511,MAYLIEWAN,46,31,28
Ward 3,2511,MAYLIEWAN,47,38,35
Ward 3,2511,MAYLIEWAN,48,36,36
Ward 3,2511,MAYLIEWAN,49,43,41
Ward 3,2511,MAYLIEWAN,50,37,31
Ward 3,2511,MAYLIEWAN,51,32,41
Ward 3,2511,MAYLIEWAN,52,38,42
Ward 3,2511,MAYLIEWAN,53,32,39
Ward 3,2511,MAYLIEWAN,54,36,27
Ward 3,2511,MAYLIEWAN,55,30,19
Ward 3,2511,MAYLIEWAN,56,33,21
Ward 3,2511,MAYLIEWAN,57,33,26
Ward 3,2511,MAYLIEWAN,58,34,30
Ward 3,2511,MAYLIEWAN,59,29,33
Ward 3,2511,MAYLIEWAN,60,21,25
Ward 3,2511,MAYLIEWAN,61,30,33
Ward 3,2511,MAYLIEWAN,62,17,24
Ward 3,2511,MAYLIEWAN,63,14,32
Ward 3,2511,MAYLIEWAN,64,15,16
Ward 3,2511,MAYLIEWAN,65,15,20
Ward 3,2511,MAYLIEWAN,66,14,15
Ward 3,2511,MAYLIEWAN,67,10,8
Ward 3,2511,MAYLIEWAN,68,9,12
Ward 3,2511,MAYLIEWAN,69,10,4
Ward 3,2511,MAYLIEWAN,70,13,3
Ward 3,2511,MAYLIEWAN,71,13,8
Ward 3,2511,MAYLIEWAN,72,10,12
Ward 3,2511,MAYLIEWAN,73,8,12
Ward 3,2511,MAYLIEWAN,74,12,6
Ward 3,2511,MAYLIEWAN,75,4,2
Ward 3,2511,MAYLIEWAN,76,4,9
Ward 3,2511,MAYLIEWAN,77,8,6
Ward 3,2511,MAYLIEWAN,78,8,5
Ward 3,2511,MAYLIEWAN,79,1,4
Ward 3,2511,MAYLIEWAN,80,6,9
Ward 3,2511,MAYLIEWAN,81,4,3
Ward 3,2511,MAYLIEWAN,82,7,3
Ward 3,2511,MAYLIEWAN,83,6,3
Ward 3,2511,MAYLIEWAN,84,2,2
Ward 3,2511,MAYLIEWAN,85+,8,7
Ward 3,2511,MAYLIEWAN,No Response,219,214
Ward 3,2600,OZERNA,0,17,9
Ward 3,2600,OZERNA,1,15,19
Ward 3,2600,OZERNA,2,19,22
Ward 3,2600,OZERNA,3,17,18
Ward 3,2600,OZERNA,4,23,17
Ward 3,2600,OZERNA,5,10,29
Ward 3,2600,OZERNA,6,23,21
Ward 3,2600,OZERNA,7,23,19
Ward 3,2600,OZERNA,8,24,31
Ward 3,2600,OZERNA,9,23,26
Ward 3,2600,OZERNA,10,34,29
Ward 3,2600,OZERNA,11,19,35
Ward 3,2600,OZERNA,12,31,25
Ward 3,2600,OZERNA,13,27,43
Ward 3,2600,OZERNA,14,34,26
Ward 3,2600,OZERNA,15,23,49
Ward 3,2600,OZERNA,16,36,37
Ward 3,2600,OZERNA,17,40,40
Ward 3,2600,OZERNA,18,28,25
Ward 3,2600,OZERNA,19,30,49
Ward 3,2600,OZERNA,20,26,48
Ward 3,2600,OZERNA,21,29,29
Ward 3,2600,OZERNA,22,25,30
Ward 3,2600,OZERNA,23,23,30
Ward 3,2600,OZERNA,24,28,32
Ward 3,2600,OZERNA,25,24,30
Ward 3,2600,OZERNA,26,26,27
Ward 3,2600,OZERNA,27,33,19
Ward 3,2600,OZERNA,28,17,25
Ward 3,2600,OZERNA,29,22,25
Ward 3,2600,OZERNA,30,14,25
Ward 3,2600,OZERNA,31,13,24
Ward 3,2600,OZERNA,32,22,17
Ward 3,2600,OZERNA,33,28,15
Ward 3,2600,OZERNA,34,18,21
Ward 3,2600,OZERNA,35,21,25
Ward 3,2600,OZERNA,36,22,24
Ward 3,2600,OZERNA,37,30,21
